,episode,reward,alloc_lte,alloc_nr,demand_lte,demand_nr
9802,9802,-0.01889344,18.972925,29.55409,19.56663,24.793581
9803,9803,-0.12932205,22.85945,12.88846,19.784218,24.988987
9804,9804,-0.043475296,21.996998,18.201002,19.702492,24.963745
9805,9805,-0.013784158,21.222513,21.186445,19.87862,24.973724
9806,9806,-0.024408337,22.211615,29.510128,19.459734,25.22749
9807,9807,-0.09601215,30.175535,29.824465,21.496962,25.48196
9808,9808,-0.006933481,18.00303,27.09638,20.143423,25.787483
9809,9809,-0.06684762,25.680641,30.947624,19.633713,25.852665
9810,9810,-0.16801007,31.783125,21.83744,20.381487,25.749197
9811,9811,-0.012732108,18.876314,25.790386,22.459656,25.86963
9812,9812,-0.06849565,23.199242,35.132378,20.974321,25.935677
9813,9813,-0.0045048455,19.94173,27.349768,21.535023,25.814766
9814,9814,-0.044522464,23.299965,33.104496,20.842,25.982433
9815,9815,-0.023116905,26.275179,28.148764,21.913538,26.031189
9816,9816,-0.2089996,30.402882,12.396365,21.953571,25.798508
9817,9817,-0.019408524,20.857327,20.89002,21.159462,25.998856
9818,9818,-0.015001467,20.207756,21.537947,20.676012,26.003428
9819,9819,-0.07970479,28.150799,24.832369,20.157763,26.048096
9820,9820,-0.005119678,17.771551,26.515821,19.631804,25.60671
9821,9821,-0.032936726,23.723677,26.614204,18.928942,25.556864
9822,9822,-0.054830432,13.702623,19.128796,17.539938,25.45727
9823,9823,-0.07134196,15.152401,33.795437,18.288502,25.285215
9824,9824,-0.026622737,20.650473,24.556704,16.810616,25.387308
9825,9825,-0.024307175,19.625412,27.618732,16.531086,24.73642
9826,9826,-0.005727824,15.886745,26.421638,17.13512,24.500593
9827,9827,-0.011600846,16.253136,22.60354,18.2734,25.249126
9828,9828,-0.010864217,17.393257,22.491135,19.37664,25.159855
9829,9829,-0.0029780283,19.02985,27.370281,19.241026,25.427822
9830,9830,-0.040548168,15.666283,31.03647,19.597301,25.81771
9831,9831,-0.022104746,18.92741,30.760292,19.492836,25.458548
9832,9832,-0.14382713,10.311298,19.53207,19.855232,25.629868
9833,9833,-0.045418467,26.563345,21.694653,21.006966,25.358572
9834,9834,-0.039006054,23.255766,19.337385,20.652666,25.757423
9835,9835,-0.10762786,14.709406,17.20823,21.650541,25.891394
9836,9836,-0.030059397,25.537376,22.53074,21.125353,25.851484
9837,9837,-0.0810477,28.766245,21.974018,20.849276,25.368591
9838,9838,-0.014961594,24.539822,25.460155,20.935192,25.043276
9839,9839,-0.013150656,20.533752,29.348719,20.74964,25.260492
9840,9840,-0.11027603,29.34556,27.404451,20.074768,25.249954
9841,9841,-0.024193738,16.129652,21.65062,19.549458,24.98244
9842,9842,-0.026186135,15.834943,28.364147,19.30947,24.850292
9843,9843,-0.007320694,18.608992,22.017517,18.379524,25.030025
9844,9844,-0.35679725,6.8464026,7.3969564,17.517557,17.834366
9845,9845,-0.08777802,20.172255,11.042434,16.426733,17.028158
9846,9846,-0.17108126,20.59498,26.346203,15.725858,17.607792
9847,9847,-0.4001482,31.172087,27.85635,17.416275,19.615953
9848,9848,-0.29037905,9.197798,7.8467917,17.727251,19.184221
9849,9849,-0.22689229,11.555191,8.985587,18.838398,20.041283
9850,9850,-0.2628183,31.793812,15.410702,18.776922,19.563322
9851,9851,-0.07309695,18.876362,12.407065,18.834326,20.087423
9852,9852,-0.023362486,24.195568,19.290863,19.944809,20.013065
9853,9853,-0.009811588,22.643984,20.758938,20.444616,19.04972
9854,9854,-0.089604445,14.262004,24.831419,21.272846,19.618795
9855,9855,-0.14578481,17.837406,9.014977,20.729082,18.845648
9856,9856,-0.26977864,33.47188,11.657894,20.766588,19.642555
9857,9857,-0.19766648,10.691628,11.227325,21.039331,18.457302
9858,9858,-0.05478957,21.45224,25.855797,20.998158,19.435768
9859,9859,-0.21557888,9.41364,12.097832,20.719673,19.059132
9860,9860,-0.00014248179,20.159609,18.673563,20.486567,18.571413
9861,9861,-0.060457416,16.81496,23.501709,23.12916,19.33697
9862,9862,-0.026212094,20.241882,19.115936,26.05111,18.172022
9863,9863,-0.049800266,33.4249,16.521217,26.088102,19.282711
9864,9864,-0.21574342,31.922075,7.0922318,26.215328,18.651852
9865,9865,-0.03811008,25.646511,13.891049,26.13766,19.171698
9866,9866,-0.0053026993,26.604197,20.4874,26.120071,18.60291
9867,9867,-0.10804552,34.26039,12.380541,26.100018,18.872782
9868,9868,-0.015484394,30.610428,26.162413,26.068035,25.534237
9869,9869,-0.005306296,25.8769,22.939962,26.006124,25.571173
9870,9870,-0.0018173754,27.206495,24.694914,25.807055,25.363163
9871,9871,-0.042229813,31.057018,19.986835,25.994278,25.48368
9872,9872,-0.0049605286,24.801323,27.882294,25.715055,25.508688
9873,9873,-0.0964203,15.306408,29.884352,25.6264,25.430971
9874,9874,-0.086638056,27.793032,14.947956,25.637062,25.236338
9875,9875,-0.09914796,34.544308,18.110151,25.80992,25.48701
9876,9876,-0.01361908,29.557137,27.56472,25.821814,25.53589
9877,9877,-0.015048232,23.482325,21.673553,25.580858,25.58443
9878,9878,-0.00047442073,25.437853,24.91437,25.540474,25.699226
9879,9879,-0.11491126,17.297106,16.754795,25.763088,25.739145
9880,9880,-0.07919492,34.8125,21.11505,25.718412,25.833054
9881,9881,-0.028837128,19.900387,23.825346,25.751032,25.835585
9882,9882,-0.055834725,18.019201,22.037989,25.75011,25.827972
9883,9883,-0.033404227,31.883076,28.116924,25.640833,25.870384
9884,9884,-0.023201624,24.87152,31.032898,25.203358,25.54124
9885,9885,-0.018436447,25.00056,20.917467,25.485592,25.858438
9886,9886,-0.1374397,21.744333,38.255665,25.43254,25.438753
9887,9887,-0.01901415,28.652431,28.369175,25.245989,24.867981
9888,9888,-0.08584981,33.420223,22.921799,23.788778,25.13873
9889,9889,-0.035188712,18.714396,22.83005,24.920872,25.126457
9890,9890,-0.11394278,36.94439,23.055609,25.082293,24.658504
9891,9891,-0.059377536,29.824171,17.523954,25.440454,24.97837
9892,9892,-0.048933484,32.953987,20.906115,25.488546,23.487629
9893,9893,-0.088031515,30.564095,14.495223,25.382706,22.884693
9894,9894,-0.092770025,17.423649,16.955593,25.347113,24.096573
9895,9895,-0.014400329,29.001827,22.798426,25.320044,24.984636
9896,9896,-0.0006987317,26.174162,24.634325,25.326227,24.231384
9897,9897,-0.04718496,32.31306,27.686935,25.363203,24.310753
9898,9898,-0.002992631,26.87043,25.34663,25.305058,24.221292
9899,9899,-0.09870874,28.346998,13.897534,25.260246,24.261726
9900,9900,-0.019196486,27.954489,28.461893,25.348309,24.39313
9901,9901,-0.019869072,23.964859,19.689087,25.314518,24.370163
9902,9902,-0.11466852,13.396493,22.300455,25.29081,24.513935
9903,9903,-0.0140237175,26.560112,20.883047,25.187857,24.812456
9904,9904,-0.064930916,26.120924,33.78011,24.868174,24.896437
9905,9905,-0.03094562,23.129477,18.936123,24.926735,24.853884
9906,9906,-0.045634452,20.921646,18.611835,25.047302,24.923944
9907,9907,-0.050254375,18.167543,28.83963,25.107702,24.963928
9908,9908,-0.011755775,25.587172,28.66838,25.420849,24.859957
9909,9909,-0.027145956,23.469378,30.560005,25.164268,24.986526
9910,9910,-0.005906115,28.07523,24.485567,25.385254,25.091633
9911,9911,-0.27344164,41.60027,16.837288,25.039871,25.16351
9912,9912,-0.025654979,31.41413,27.387177,25.99314,25.162739
9913,9913,-0.0058994573,26.944202,22.515352,25.110296,24.483984
9914,9914,-0.034264036,18.817991,24.244043,25.473509,24.645206
9915,9915,-0.015576005,21.860367,21.78641,25.71055,24.031328
9916,9916,-0.014252451,26.507362,22.704494,25.399136,19.520699
9917,9917,-0.05701169,32.45204,15.96122,25.49159,19.91828
9918,9918,-0.051467016,19.452072,15.672778,25.418581,20.060228
9919,9919,-0.14213349,28.04995,9.796624,25.344542,20.51099
9920,9920,-0.1057294,15.906776,15.183792,26.023335,20.127699
9921,9921,-0.050680835,31.555885,14.968021,25.917585,19.501139
9922,9922,-0.15119097,17.000834,27.149694,25.992693,19.019789
9923,9923,-0.26873907,13.642338,29.989388,26.007782,19.247982
9924,9924,-0.07502535,22.414635,11.42771,25.935284,17.934238
9925,9925,-0.057192825,17.376999,20.225538,26.127619,19.31637
9926,9926,-0.069712006,17.722664,21.339024,26.058397,17.89279
9927,9927,-0.010892094,29.794708,19.893679,26.038734,19.290594
9928,9928,-0.063503005,24.440056,11.893197,26.169096,18.302877
9929,9929,-0.0129994415,29.562702,17.385864,26.150082,19.204556
9930,9930,-0.07170787,22.548748,25.590136,26.197535,18.925371
9931,9931,-0.07741373,36.495247,18.082113,26.223698,18.786734
9932,9932,-0.009031182,29.106245,17.071455,26.21226,18.488306
9933,9933,-0.07704195,16.151314,19.322012,26.400024,18.26067
9934,9934,-0.01350768,24.531788,15.3337345,26.139606,18.091206
9935,9935,-0.0057748724,23.704609,17.274828,26.212599,18.1638
9936,9936,-0.07099267,16.45559,18.968803,26.25977,18.049786
9937,9937,-0.031584606,22.455566,21.75726,26.290388,18.06065
9938,9938,-0.00603771,26.56419,16.001423,26.317625,17.968792
9939,9939,-0.030460324,24.824987,13.657659,26.334888,17.972248
9940,9940,-0.041610356,19.80668,16.802544,26.449135,19.582184
9941,9941,-0.007241421,28.04067,20.55583,26.359358,18.65234
9942,9942,-0.10407135,36.146652,23.853346,26.301762,18.918594
9943,9943,-0.033438146,30.482225,23.35997,26.43825,19.329435
9944,9944,-0.01695695,24.276432,16.01032,26.424934,19.17948
9945,9945,-0.0261402,23.452745,16.537428,26.452328,20.634365
9946,9946,-0.0062329117,23.457506,19.152046,26.394613,19.32846
9947,9947,-0.15489066,11.707236,18.295464,26.305653,19.107908
9948,9948,-0.05480872,24.143896,12.732671,26.29619,18.746815
9949,9949,-0.03939844,23.221977,22.042065,26.33277,17.568445
9950,9950,-0.090719305,24.094418,10.116941,26.437614,17.342329
9951,9951,-0.14276096,16.997053,25.024939,26.084438,17.809374
9952,9952,-0.020218419,21.3157,20.97439,26.20021,19.504349
9953,9953,-0.37495607,21.03627,3.0559528,26.247217,19.453465
9954,9954,-0.09523815,37.594254,19.911266,26.189598,19.348341
9955,9955,-0.043655902,32.648514,16.396385,26.236483,19.661888
9956,9956,-0.025237957,25.05405,15.45835,26.361206,19.796268
9957,9957,-0.2517773,33.34236,6.751503,26.216654,19.597918
9958,9958,-0.17774314,15.089354,27.246298,26.319136,19.23559
9959,9959,-0.0065604346,29.085146,18.084284,26.29595,18.901691
9960,9960,-0.123453304,27.635298,9.345387,26.283398,18.477459
9961,9961,-0.06243706,27.383915,11.356752,26.180836,17.482006
9962,9962,-0.0577436,29.68018,11.873912,26.296766,17.322453
9963,9963,-0.054002807,17.869465,17.169838,26.209301,18.707188
9964,9964,-0.014364547,24.580313,16.308372,26.160522,19.37708
9965,9965,-0.059374865,18.864582,15.791572,26.157608,19.801832
9966,9966,-0.014708288,21.924685,19.324879,26.24312,20.306822
9967,9967,-0.026660547,28.403221,16.088076,26.21065,20.50034
9968,9968,-0.052768484,28.071892,13.657466,26.151762,19.980453
9969,9969,-0.0101018865,26.921923,22.325424,26.159676,19.598812
9970,9970,-0.21836904,14.255721,9.664848,25.933784,18.719423
9971,9971,-0.0063623637,25.242424,21.384096,26.069397,19.295341
9972,9972,-0.04951392,23.036499,24.241486,26.128315,18.7687
9973,9973,-0.03467896,19.255669,20.10339,25.896193,18.965118
9974,9974,-0.003406118,24.151546,19.14157,26.305029,18.942694
9975,9975,-0.028543526,29.42903,15.139638,26.204138,19.03868
9976,9976,-0.14856738,32.718517,27.281479,26.165808,18.381655
9977,9977,-0.062887296,17.53725,16.564995,26.098175,19.14597
9978,9978,-0.08449348,17.148481,22.83769,26.199877,18.676748
9979,9979,-0.00041125383,26.546041,18.196293,25.933456,18.49714
9980,9980,-0.057992537,18.626984,15.316991,25.874323,18.997288
9981,9981,-0.021341067,23.297132,21.48902,25.91926,18.208988
9982,9982,-0.07762167,16.712942,15.715493,25.93543,18.927355
9983,9983,-0.04098719,22.47065,22.891262,25.864605,18.247736
9984,9984,-0.03720017,26.119596,24.11988,25.847261,18.953815
9985,9985,-0.050381202,19.914486,14.474279,25.743134,18.616013
9986,9986,-0.048441038,21.838892,13.293543,25.854013,18.204052
9987,9987,-0.121171035,37.91915,21.219995,25.749693,18.650211
9988,9988,-0.025999783,19.68972,19.084675,25.493229,19.340885
9989,9989,-0.1343753,25.199217,28.454504,25.505955,18.741373
9990,9990,-0.054676168,19.338436,14.536764,25.439138,18.822344
9991,9991,-0.04846482,27.215364,23.854454,25.473404,18.297049
9992,9992,-0.039660193,22.020113,21.65384,25.467796,17.365164
9993,9993,-0.0027806985,24.874893,15.77415,24.94384,17.044355
9994,9994,-0.039247252,28.756586,12.742437,24.814157,16.565065
9995,9995,-0.104855336,26.320772,9.813935,24.602715,17.927814
9996,9996,-0.023083743,27.268366,15.573498,24.574915,19.104147
9997,9997,-0.03796258,29.187256,21.952063,24.335617,18.44388
9998,9998,-0.028243216,29.706928,19.708458,24.102407,18.785032
9999,9999,-0.028887354,29.473816,17.228752,24.249544,19.284239
10000,10000,-0.017650345,23.595406,15.739382,24.262539,19.33257
10001,10001,-0.00061278266,23.390469,18.88083,24.22654,18.77044
10002,10002,-6.570511e-05,24.017483,18.754345,24.28622,18.81067
10003,10003,-0.016744602,22.175573,15.358768,24.317413,18.293179
10004,10004,-0.16109817,30.900532,8.690797,24.306507,17.332994
10005,10005,-0.031881765,20.010288,13.799244,24.569624,16.650759
10006,10006,-0.0102136275,23.41954,15.069652,25.181574,17.215052
10007,10007,-0.24446464,25.166746,31.12225,24.631842,18.319086
10008,10008,-0.014998665,27.10066,16.907658,24.640356,19.69485
10009,10009,-0.0632389,15.887402,20.64484,24.533707,19.705164
10010,10010,-0.040065836,17.922623,17.56618,24.133024,19.914734
10011,10011,-0.097963735,25.999933,11.065354,25.008038,19.789824
10012,10012,-0.060126804,33.494522,23.73067,24.95324,25.127478
10013,10013,-0.007062877,27.820772,25.977144,25.010761,25.007708
10014,10014,-0.13089187,22.378536,37.440083,25.067322,24.955423
10015,10015,-0.015629835,21.670366,28.140991,24.877758,25.103773
10016,10016,-0.010680593,21.59662,26.567831,24.894447,25.022835
10017,10017,-0.024161797,28.929575,21.399963,24.923023,25.174528
10018,10018,-0.006669389,24.377367,22.328804,24.901344,25.189318
10019,10019,-0.016482431,26.287819,20.835648,24.790539,25.14021
10020,10020,-0.0349451,21.952013,30.675648,24.800243,24.77602
10021,10021,-0.29334936,40.871784,14.664839,24.85798,25.040483
10022,10022,-0.011047158,24.72232,21.472809,25.03051,25.206696
10023,10023,-0.03936885,28.87901,31.120989,25.103949,25.160353
10024,10024,-0.01216863,29.035164,26.583595,25.354258,25.147684
10025,10025,-0.00031362302,24.786499,24.734707,25.410295,24.612646
10026,10026,-0.07224428,28.818916,15.659042,25.568602,24.399773
10027,10027,-0.09768979,23.553165,14.138173,25.595621,25.012474
10028,10028,-0.037991185,28.063948,18.259571,25.549198,24.59125
10029,10029,-0.02310224,22.369923,20.4312,25.405205,24.876368
10030,10030,-0.045987625,26.454014,17.066998,25.499893,24.41481
10031,10031,-0.037184067,31.989101,22.3327,25.376036,24.283615
10032,10032,-0.04442266,33.425735,23.545942,25.804789,24.535004
10033,10033,-0.11820112,38.24723,21.752768,26.002504,24.748236
10034,10034,-0.029518249,30.201319,29.124876,26.008741,24.644493
10035,10035,-0.02053358,20.70036,23.808552,25.886986,24.555134
10036,10036,-0.0008649642,26.46205,26.508503,25.856312,25.62775
10037,10037,-0.13131824,13.9406185,19.627176,25.71752,25.492275
10038,10038,-0.014469415,28.298899,28.996712,25.691027,25.51384
10039,10039,-0.04234355,33.102074,26.897928,25.769283,25.352608
10040,10040,-0.009950553,25.094715,29.00639,25.92177,25.502008
10041,10041,-0.13364403,38.690437,21.309563,25.974766,25.558712
10042,10042,-0.026088156,23.820194,30.81392,25.852175,25.37227
10043,10043,-0.0092451265,22.387007,25.080364,25.897753,25.350142
10044,10044,-0.03295511,30.191002,20.322515,26.006607,25.404911
10045,10045,-0.035647064,28.060207,31.939795,26.122292,25.419722
10046,10046,-0.021065826,29.149574,20.944363,26.218292,25.299364
10047,10047,-0.0011649202,26.4315,24.206966,26.291368,25.426771
10048,10048,-0.0043054526,24.702967,23.482927,26.208042,25.329166
10049,10049,-0.07101159,32.38955,17.81143,26.176495,25.183119
10050,10050,-0.040343888,21.930937,19.52202,26.246029,25.407406
10051,10051,-0.052617434,33.806046,22.236916,26.055098,25.541422
10052,10052,-0.040885124,33.58064,23.92476,26.19973,25.15877
10053,10053,-0.049605567,18.975021,28.970436,26.197546,25.140808
10054,10054,-0.034146104,31.943195,28.056805,26.158995,24.626745
10055,10055,-0.034808554,19.274467,24.101805,26.129942,24.796043
10056,10056,-0.11064516,23.248863,13.377879,26.104591,24.660513
10057,10057,-0.010867198,27.778063,28.380281,26.162941,25.029388
10058,10058,-0.083741836,15.708965,27.240088,26.132477,24.954988
10059,10059,-0.18274868,18.07457,12.108821,26.161434,25.203773
10060,10060,-0.009686678,24.57809,26.754894,26.256304,23.810812
10061,10061,-0.06507813,19.337164,17.510048,26.267347,23.224916
10062,10062,-0.09214617,31.612114,15.097654,26.328201,24.331123
10063,10063,-0.041130874,18.698086,25.274506,26.212496,25.049839
10064,10064,-0.032651525,32.661934,23.531715,26.067316,24.412624
10065,10065,-0.022935843,20.01047,23.536858,25.3437,24.51382
10066,10066,-0.017120048,21.390253,25.70378,26.075575,24.615578
10067,10067,-0.13140109,13.750735,29.137989,26.109291,24.345457
10068,10068,-0.030227028,24.493477,18.515148,26.070364,24.308243
10069,10069,-0.101618946,14.745433,27.286076,26.133535,24.460302
10070,10070,-0.060799483,18.550571,18.43825,24.588728,24.505291
10071,10071,-0.040491525,20.283321,19.360264,25.204609,24.414705
10072,10072,-0.053151973,16.67271,26.658308,24.26426,24.418142
10073,10073,-0.023281809,28.70265,29.25662,26.242859,24.495533
10074,10074,-0.045061685,33.74253,24.930868,25.959393,24.55723
10075,10075,-0.016035177,21.375782,24.768875,26.032974,24.56835
10076,10076,-0.09284838,15.044626,26.785122,25.994373,24.553879
10077,10077,-0.045155298,23.013365,31.434767,25.931625,24.584332
10078,10078,-0.16152108,14.08882,16.067116,25.988768,24.223745
10079,10079,-0.0055552092,29.075977,24.514374,26.306137,24.39512
10080,10080,-0.020138491,23.924519,28.751928,25.961178,24.268906
10081,10081,-0.025704296,23.353989,29.54262,25.921036,24.53781
10082,10082,-0.004271688,28.360544,25.00243,25.989895,24.634287
10083,10083,-0.018900983,25.908628,20.06806,25.616138,24.90117
10084,10084,-0.007798108,22.829021,25.688652,26.061892,25.322708
10085,10085,-0.03905504,28.775742,31.22426,25.841616,24.872389
10086,10086,-0.070389934,35.763752,24.236248,26.015675,24.717869
10087,10087,-0.0073309042,28.633757,26.089487,25.952602,24.539616
10088,10088,-0.038920265,32.819294,23.05228,25.894182,25.042652
10089,10089,-0.016902292,27.1426,20.25663,25.812565,24.59799
10090,10090,-0.074601,16.353527,28.182964,25.662275,24.880234
10091,10091,-0.02097278,21.19169,22.438887,25.704252,25.084738
10092,10092,-0.16123867,15.082132,34.725746,25.766224,25.018673
10093,10093,-0.017633878,22.333452,28.328606,25.6025,24.899647
10094,10094,-0.09178664,36.49668,23.260042,25.588081,24.299015
10095,10095,-0.0008800244,24.88493,25.62948,25.58067,24.836151
10096,10096,-0.030768022,19.203712,25.823116,25.49867,25.211111
10097,10097,-0.08638957,35.889225,23.478456,25.446074,25.135965
10098,10098,-0.023900747,30.78508,26.403704,25.388346,25.118809
10099,10099,-0.0048436415,24.806715,22.79787,25.465082,25.190119
10100,10100,-0.18799639,11.214539,30.702524,25.310957,24.433817
10101,10101,-0.033446677,19.830545,28.272394,25.422897,24.886929
10102,10102,-0.037664812,31.028044,28.971958,25.270248,25.127062
10103,10103,-0.012641324,24.388128,21.282509,25.186813,25.2106
10104,10104,-0.09802841,14.856976,21.05783,25.239084,25.184347
10105,10105,-0.08728571,15.122602,21.72169,25.077404,24.977581
10106,10106,-0.030410534,20.88093,19.989609,25.048367,24.438507
10107,10107,-0.0011152981,24.218561,25.671394,25.06875,24.854437
10108,10108,-0.02891748,29.242962,28.27123,25.008684,24.147196
10109,10109,-0.0068381084,24.343554,26.654305,24.862762,23.903797
10110,10110,-0.053117357,32.553745,22.033121,24.939074,24.869522
10111,10111,-0.0019951607,25.081331,23.000017,25.071712,24.55084
10112,10112,-0.07014043,19.860245,32.05427,24.932219,24.385538
10113,10113,-0.023495585,24.497211,19.10548,24.93923,24.370749
10114,10114,-0.020306023,29.6904,26.696842,25.152004,24.498278
10115,10115,-0.044606164,17.986856,27.054115,24.87077,24.32367
10116,10116,-0.014807547,25.490314,28.414057,24.91735,24.274166
10117,10117,-0.029359054,19.329178,26.723522,24.807634,24.299763
10118,10118,-0.10182749,14.792675,19.44961,24.801975,24.371681
10119,10119,-0.19617878,14.485472,12.933262,24.87685,24.254534
10120,10120,-0.045552038,20.85036,30.747911,24.873571,24.5035
10121,10121,-0.020518621,29.89061,25.302845,24.867281,24.92403
10122,10122,-0.0076952456,21.831957,23.981585,24.865925,24.531942
10123,10123,-0.032279715,18.334131,26.249426,24.33518,24.735119
10124,10124,-0.037761185,25.660145,31.46912,24.804018,24.727488
10125,10125,-0.15366182,34.674717,15.0452385,24.964975,24.869648
10126,10126,-0.016750831,26.410772,29.382326,25.03963,25.013655
10127,10127,-0.046359234,17.784874,22.666744,25.021645,25.052677
10128,10128,-0.013343106,24.71117,20.399757,25.128126,24.358334
10129,10129,-0.06746181,35.22081,22.864962,25.89744,24.66309
10130,10130,-0.005347548,27.952763,22.838902,26.123743,24.720448
10131,10131,-0.051958,18.658587,29.097902,25.836683,25.009165
10132,10132,-0.022010682,29.920666,17.101345,26.100449,20.126986
10133,10133,-0.04091772,19.044302,21.742819,25.90166,19.616852
10134,10134,-0.00804997,23.101526,18.650806,26.054611,19.77899
10135,10135,-0.016149804,28.395319,22.409826,26.10987,19.369507
10136,10136,-0.06752318,16.904549,16.862568,25.84745,19.246212
10137,10137,-0.16436759,30.741055,9.019449,25.315046,19.263422
10138,10138,-0.075020805,20.224283,13.136611,26.217348,19.113634
10139,10139,-0.08309075,25.629288,11.174115,26.197205,18.845806
10140,10140,-0.02204317,21.085665,17.219849,26.16339,18.719803
10141,10141,-0.018316584,26.401073,14.865324,25.906412,18.362297
10142,10142,-0.16648766,32.185898,11.4325485,22.269236,18.060408
10143,10143,-0.022319218,20.515875,14.19825,19.32758,17.795296
10144,10144,-0.032785837,26.13558,17.89226,20.80816,17.977795
10145,10145,-0.023177877,22.146904,14.023306,20.916359,17.686321
10146,10146,-0.17354041,31.782736,20.845715,20.318699,17.823734
10147,10147,-0.06729199,16.589666,23.283154,20.25219,17.649656
10148,10148,-0.46533036,29.943853,2.6706905,20.48322,17.450481
10149,10149,-0.01584984,23.111631,16.447784,19.81196,17.55247
10150,10150,-0.04317202,19.243141,22.123533,19.875647,17.12195
10151,10151,-0.0044902777,18.80348,16.42416,19.81306,17.85042
10152,10152,-0.14632677,19.001865,8.096233,19.71571,17.59139
10153,10153,-0.1860506,28.518187,10.244244,19.686474,17.46172
10154,10154,-0.20068765,26.505196,8.916211,18.927973,17.518488
10155,10155,-0.055811085,13.761303,20.758759,19.180044,17.616968
10156,10156,-0.023334533,16.131733,20.816687,19.431566,24.024767
10157,10157,-0.1671846,26.678831,15.073775,18.36726,23.552464
10158,10158,-0.030908959,13.473437,25.194502,17.831417,24.093792
10159,10159,-0.0014003993,16.426443,23.188377,16.590992,24.459925
10160,10160,-0.1617767,15.742364,38.38524,16.560625,24.501204
10161,10161,-0.0008648802,18.534372,24.275927,17.804794,24.449999
10162,10162,-0.0082463855,21.67757,22.571844,19.836317,24.770233
10163,10163,-0.026090587,21.108032,19.348167,20.14365,24.912619
10164,10164,-0.12463198,15.446654,13.851696,20.566898,24.419655
10165,10165,-0.08924833,27.601963,19.00125,20.380207,24.679155
10166,10166,-0.074640244,14.83391,18.325283,20.57917,25.003637
10167,10167,-0.012223291,21.130772,21.567875,19.860924,25.15743
10168,10168,-0.096305326,15.515093,34.35689,20.633415,25.224482
10169,10169,-0.063031875,23.409447,17.176485,20.28953,25.260616
10170,10170,-0.11094609,24.269922,35.73008,20.203398,25.05816
10171,10171,-0.017628,24.525177,24.04038,20.685745,24.74275
10172,10172,-0.12592642,29.539251,20.90152,20.003534,24.790407
10173,10173,-0.020733958,15.6060095,23.30967,19.407215,24.685095
10174,10174,-0.10701503,23.936382,15.012059,18.85913,24.066748
10175,10175,-0.05043079,25.26382,26.07182,19.24727,24.686808
10176,10176,-0.07893876,23.001238,16.192043,18.793179,24.103827
10177,10177,-0.0059949853,18.473213,27.308907,18.399508,24.61536
10178,10178,-0.0073639434,19.67951,23.995611,17.560747,24.313229
10179,10179,-0.023825845,19.905624,25.920872,16.435688,24.558136
10180,10180,-0.0044090785,16.029552,27.245718,16.701391,25.11467
10181,10181,-0.0015267667,17.806122,24.368301,16.923796,24.82294
10182,10182,-0.047583383,20.771982,18.186457,17.932564,24.73526
10183,10183,-0.0074265045,21.11259,24.505499,18.820936,24.634178
10184,10184,-0.077711396,26.34946,25.17465,18.919624,24.32995
10185,10185,-0.0010361108,19.381044,24.055578,18.83066,24.925451
10186,10186,-0.08063336,11.854511,22.192562,19.319717,24.917477
10187,10187,-0.061972965,15.3039465,18.505602,20.39912,24.612127
10188,10188,-0.048495565,21.226265,17.282146,20.082108,24.908625
10189,10189,-0.0055648503,20.73083,22.53539,20.43377,25.164894
10190,10190,-0.13043901,10.481779,23.096386,21.13151,25.186779
10191,10191,-0.027150683,21.664612,18.786472,21.051615,24.4361
10192,10192,-0.060031757,24.07347,17.242083,20.808224,24.949928
10193,10193,-0.02409502,24.026423,28.20047,20.278036,25.214811
10194,10194,-0.018618345,22.624992,20.94672,20.095161,24.53483
10195,10195,-0.037550084,20.215218,17.722412,19.819077,24.387999
10196,10196,-0.027651735,20.736681,19.344328,19.266808,24.87851
10197,10197,-0.02939818,14.385112,25.661926,18.874016,24.50454
10198,10198,-0.04730984,18.681263,27.726456,14.665379,24.31883
10199,10199,-0.034189742,18.912449,18.3776,18.085333,24.749786
10200,10200,-0.26352337,27.950493,31.388096,16.715952,24.627836
10201,10201,-0.041287817,12.005749,27.569292,16.203373,24.520088
10202,10202,-0.23331513,5.8338623,19.253159,16.501116,24.70684
10203,10203,-0.053336397,19.510527,17.28614,17.462488,24.865849
10204,10204,-0.0072223125,20.85568,19.483671,18.635853,19.800486
10205,10205,-0.118887216,28.038887,22.016783,19.074839,19.481897
10206,10206,-0.0054971213,20.720596,18.010569,19.178724,19.310389
10207,10207,-0.1162771,24.270966,11.514044,19.091202,19.147774
10208,10208,-0.0031630886,18.578468,19.841911,19.730703,18.825369
10209,10209,-0.22117865,23.726677,30.299055,19.599451,18.578308
10210,10210,-0.105733365,11.238081,15.754116,20.057512,18.204996
10211,10211,-0.16402692,9.0834255,18.875093,21.088062,17.753078
10212,10212,-0.15110394,30.543726,22.0466,21.266457,16.52026
10213,10213,-0.029917423,23.973072,12.709133,20.660524,15.589032
10214,10214,-0.23001827,33.812336,14.331537,20.298595,16.466959
10215,10215,-0.07475306,21.097816,10.177626,20.57619,16.571302
10216,10216,-0.2980215,13.704159,28.888252,20.052282,16.951752
10217,10217,-0.22614771,29.100052,25.005083,19.396683,17.25102
10218,10218,-0.11004216,19.574928,9.42609,18.986391,17.721754
10219,10219,-0.07126525,23.076145,23.886158,18.634666,18.476534
10220,10220,-0.064108245,13.492692,23.257143,18.49065,18.833925
10221,10221,-0.04491221,14.504577,23.55963,17.521,18.918432
10222,10222,-0.32273588,3.8650248,22.763443,16.96337,18.629229
